Timestamp,CameraID,CameraName,ObjectID,EventType,LineCount,PosX,PosY,Counted,AnomalyDetected,AnomalyType
2025-07-23 17:56:41,101,Camera 1,200,Bale Detected. Total: 64,64,1084,734,True,false,
2025-07-23 17:56:44,101,Camera 1,201,Bale Detected. Total: 65,65,931,752,True,false,
2025-07-23 17:56:57,101,Camera 1,206,Bale Detected. Total: 66,66,1018,658,True,false,
2025-07-23 17:57:12,101,Camera 1,214,Bale Detected. Total: 67,67,1155,707,True,false,
2025-07-23 17:57:15,101,Camera 1,215,Bale Detected. Total: 68,68,1174,913,True,false,
2025-07-23 17:57:28,101,Camera 1,220,Bale Detected. Total: 69,69,1143,726,True,false,
2025-07-23 17:57:31,101,Camera 1,222,Bale Detected. Total: 70,70,870,754,True,false,
2025-07-23 17:57:44,101,Camera 1,227,Bale Detected. Total: 71,71,1039,682,True,false,
2025-07-23 17:57:47,101,Camera 1,228,Bale Detected. Total: 72,72,1161,891,True,false,
2025-07-23 17:58:00,101,Camera 1,236,Bale Detected. Total: 73,73,982,675,True,false,
2025-07-23 17:58:03,101,Camera 1,237,Bale Detected. Total: 74,74,1074,859,True,false,
2025-07-23 18:04:50,101,Camera 1,2,Bale Detected. Total: 1,1,301,245,True,false,
2025-07-23 18:04:50,101,Camera 1,1,Bale Detected. Total: 2,2,962,549,True,false,
2025-07-23 18:05:03,101,Camera 1,7,Bale Detected. Total: 3,3,1129,707,True,false,
2025-07-23 18:05:06,101,Camera 1,8,Bale Detected. Total: 4,4,1136,935,True,false,
2025-07-23 18:05:07,101,Camera 1,9,Bale Detected. Total: 5,5,324,274,True,false,
2025-07-23 18:05:19,101,Camera 1,14,Bale Detected. Total: 6,6,1017,753,True,false,
2025-07-23 18:05:22,101,Camera 1,15,Bale Detected. Total: 7,7,1105,712,True,false,
2025-07-23 18:05:24,101,Camera 1,17,Bale Detected. Total: 8,8,212,272,True,false,
2025-07-23 18:05:34,101,Camera 1,19,Bale Detected. Total: 9,9,1090,750,True,false,
2025-07-23 18:05:38,101,Camera 1,20,Bale Detected. Total: 10,10,853,659,True,false,
2025-07-23 18:05:50,101,Camera 1,25,Bale Detected. Total: 11,11,1167,788,True,false,
2025-07-23 18:05:53,101,Camera 1,27,Bale Detected. Total: 12,12,825,627,True,false,
2025-07-23 18:06:05,101,Camera 1,32,Bale Detected. Total: 13,13,1036,765,True,false,
2025-07-23 18:06:09,101,Camera 1,33,Bale Detected. Total: 14,14,933,687,True,false,
2025-07-23 18:06:21,101,Camera 1,38,Bale Detected. Total: 15,15,1061,733,True,false,
2025-07-23 18:06:25,101,Camera 1,40,Bale Detected. Total: 16,16,763,711,True,false,
2025-07-23 18:06:37,101,Camera 1,43,Bale Detected. Total: 17,17,1116,732,True,false,
2025-07-23 18:06:40,101,Camera 1,44,Bale Detected. Total: 18,18,980,761,True,false,
2025-07-23 18:06:41,101,Camera 1,46,Bale Detected. Total: 19,19,291,276,True,false,
2025-07-23 18:08:44,101,Camera 1,1,Bale Detected. Total: 1,1,470,316,True,false,
2025-07-23 18:09:03,101,Camera 1,3,Bale Detected. Total: 2,2,530,327,True,false,
2025-07-23 18:09:19,101,Camera 1,7,Bale Detected. Total: 3,3,920,534,True,false,
2025-07-23 18:09:36,101,Camera 1,8,Bale Detected. Total: 4,4,1013,906,True,false,
2025-07-23 18:09:54,101,Camera 1,12,Bale Detected. Total: 5,5,968,755,True,false,
2025-07-23 18:10:11,101,Camera 1,18,Bale Detected. Total: 6,6,952,754,True,false,
2025-07-23 18:10:29,101,Camera 1,21,Bale Detected. Total: 7,7,628,694,True,false,
2025-07-23 18:11:04,101,Camera 1,29,Bale Detected. Total: 8,8,1125,670,True,false,
2025-07-23 18:11:22,101,Camera 1,34,Bale Detected. Total: 9,9,892,541,True,false,
2025-07-23 18:11:39,101,Camera 1,36,Bale Detected. Total: 10,10,891,701,True,false,
2025-07-23 18:11:56,101,Camera 1,38,Bale Detected. Total: 11,11,1143,900,True,false,
2025-07-23 18:12:14,101,Camera 1,41,Bale Detected. Total: 12,12,900,730,True,false,
2025-07-23 18:12:31,101,Camera 1,45,Bale Detected. Total: 13,13,1054,806,True,false,
2025-07-23 18:12:50,101,Camera 1,48,Bale Detected. Total: 14,14,893,536,True,false,
2025-07-23 18:13:07,101,Camera 1,51,Bale Detected. Total: 15,15,1000,606,True,false,
2025-07-23 18:13:25,101,Camera 1,55,Bale Detected. Total: 16,16,684,398,True,false,
2025-07-23 18:13:41,101,Camera 1,59,Bale Detected. Total: 17,17,967,803,True,false,
2025-07-23 18:13:59,101,Camera 1,61,Bale Detected. Total: 18,18,919,714,True,false,
2025-07-23 18:14:16,101,Camera 1,65,Bale Detected. Total: 19,19,1084,819,True,false,
2025-07-23 18:14:18,101,Camera 1,66,Bale Detected. Total: 20,20,258,305,True,false,
2025-07-23 18:14:34,101,Camera 1,67,Bale Detected. Total: 21,21,970,740,True,false,
2025-07-23 18:14:51,101,Camera 1,70,Bale Detected. Total: 22,22,1038,867,True,false,
2025-07-23 18:15:09,101,Camera 1,74,Bale Detected. Total: 23,23,1026,744,True,false,
2025-07-23 18:16:19,101,Camera 1,1,Bale Detected. Total: 1,1,NA,409,True,false,
2025-07-23 18:16:37,101,Camera 1,5,Bale Detected. Total: 2,2,NA,59,True,false,
2025-07-23 18:16:55,101,Camera 1,6,Bale Detected. Total: 3,3,NA,144,True,false,
2025-07-23 18:17:12,101,Camera 1,9,Bale Detected. Total: 4,4,NA,133,True,false,
2025-07-23 18:22:28,101,Camera 1,2,Bale Detected. Total: 1,1,294,382,True,false,
2025-07-23 18:22:31,101,Camera 1,6,Bale Detected. Total: 2,2,305,356,True,false,
2025-07-23 18:22:33,101,Camera 1,7,Bale Detected. Total: 3,3,364,422,True,false,
2025-07-23 18:23:31,101,Camera 1,37,Bale Detected. Total: 4,4,110,379,True,false,
2025-07-23 18:23:50,101,Camera 1,52,Bale Detected. Total: 5,5,304,380,True,false,
2025-07-23 18:24:21,101,Camera 1,67,Bale Detected. Total: 6,6,124,398,True,false,
2025-07-23 18:24:41,101,Camera 1,62,Bale Detected. Total: 7,7,342,400,True,false,
2025-07-23 18:24:44,101,Camera 1,77,Bale Detected. Total: 8,8,340,409,True,false,
2025-07-23 18:26:06,101,Camera 1,4,Bale Detected. Total: 1,1,237,137,True,false,
2025-07-23 18:26:27,101,Camera 1,13,Bale Detected. Total: 2,2,449,188,True,false,
2025-07-23 18:27:00,101,Camera 1,28,Bale Detected. Total: 3,3,368,139,True,false,
2025-07-23 18:27:48,101,Camera 1,1,Bale Detected. Total: 1,1,379,161,True,false,
2025-07-23 18:27:52,101,Camera 1,6,Bale Detected. Total: 2,2,586,612,True,false,
2025-07-23 18:28:15,101,Camera 1,11,Bale Detected. Total: 3,3,474,188,True,false,
2025-07-23 18:28:19,101,Camera 1,17,Bale Detected. Total: 4,4,567,590,True,false,
2025-07-23 18:28:41,101,Camera 1,21,Bale Detected. Total: 5,5,489,139,True,false,
2025-07-23 18:28:43,101,Camera 1,22,Bale Detected. Total: 6,6,103,49,True,false,
2025-07-23 18:28:46,101,Camera 1,28,Bale Detected. Total: 7,7,605,638,True,false,
2025-07-23 18:29:08,101,Camera 1,36,Bale Detected. Total: 8,8,470,136,True,false,
2025-07-23 18:29:11,101,Camera 1,34,Bale Detected. Total: 9,9,94,43,True,false,
2025-07-23 18:29:13,101,Camera 1,41,Bale Detected. Total: 10,10,615,638,True,false,
2025-07-23 18:29:35,101,Camera 1,45,Bale Detected. Total: 11,11,484,135,True,false,
2025-07-23 18:29:40,101,Camera 1,51,Bale Detected. Total: 12,12,615,638,True,false,
2025-07-23 18:30:02,101,Camera 1,59,Bale Detected. Total: 13,13,473,510,True,false,
2025-07-23 18:30:03,101,Camera 1,55,Bale Detected. Total: 14,14,185,128,True,false,
2025-07-23 18:30:07,101,Camera 1,60,Bale Detected. Total: 15,15,397,454,True,false,
2025-07-23 18:30:10,101,Camera 1,61,Bale Detected. Total: 16,16,81,100,True,false,
2025-07-23 18:30:30,101,Camera 1,75,Bale Detected. Total: 17,17,182,304,True,false,
2025-07-23 18:30:34,101,Camera 1,77,Bale Detected. Total: 18,18,398,455,True,false,
2025-07-23 18:30:36,101,Camera 1,78,Bale Detected. Total: 19,19,113,143,True,false,
2025-07-23 18:30:39,101,Camera 1,80,Bale Detected. Total: 20,20,88,126,True,false,
2025-07-23 18:30:58,101,Camera 1,87,Bale Detected. Total: 21,21,251,90,True,false,
2025-07-23 18:31:00,101,Camera 1,92,Bale Detected. Total: 22,22,582,638,True,false,
2025-07-23 18:31:23,101,Camera 1,103,Bale Detected. Total: 23,23,326,398,True,false,
2025-07-23 18:31:49,101,Camera 1,1,Bale Detected. Total: 1,1,315,337,True,false,
2025-07-23 18:32:00,101,Camera 1,3,Bale Detected. Total: 2,2,89,126,True,false,
2025-07-23 18:32:16,101,Camera 1,9,Bale Detected. Total: 3,3,358,36,True,false,
2025-07-23 18:32:21,101,Camera 1,13,Bale Detected. Total: 4,4,529,579,True,false,
2025-07-23 18:32:43,101,Camera 1,21,Bale Detected. Total: 5,5,334,367,True,false,
2025-07-23 18:32:48,101,Camera 1,25,Bale Detected. Total: 6,6,563,590,True,false,
2025-07-23 18:32:50,101,Camera 1,27,Bale Detected. Total: 7,7,151,181,True,false,
2025-07-23 18:33:10,101,Camera 1,30,Bale Detected. Total: 8,8,334,190,True,false,
2025-07-23 18:33:14,101,Camera 1,35,Bale Detected. Total: 9,9,317,368,True,false,
2025-07-23 18:42:48,101,Camera 1,1,Bale Detected. Total: 1,1,776,636,True,false,
2025-07-23 18:43:06,101,Camera 1,4,Bale Detected. Total: 2,2,757,740,True,false,
2025-07-23 18:43:23,101,Camera 1,7,Bale Detected. Total: 3,3,936,706,True,false,
2025-07-23 18:44:19,101,Camera 1,1,Bale Detected. Total: 1,1,1157,924,True,false,
2025-07-23 18:44:23,101,Camera 1,2,Bale Detected. Total: 2,2,899,752,True,false,
2025-07-23 18:44:25,101,Camera 1,4,Bale Detected. Total: 3,3,213,282,True,false,
2025-07-23 18:44:35,101,Camera 1,7,Bale Detected. Total: 4,4,1157,921,True,false,
2025-07-23 18:44:38,101,Camera 1,8,Bale Detected. Total: 5,5,954,713,True,false,
2025-07-23 18:44:52,101,Camera 1,16,Bale Detected. Total: 6,6,938,604,True,false,
2025-07-23 18:44:53,101,Camera 1,15,Bale Detected. Total: 7,7,1259,970,True,false,
2025-07-23 18:44:56,101,Camera 1,17,Bale Detected. Total: 8,8,185,277,True,false,
2025-07-23 18:45:07,101,Camera 1,23,Bale Detected. Total: 9,9,1063,739,True,false,
2025-07-23 18:45:10,101,Camera 1,25,Bale Detected. Total: 10,10,1062,753,True,false,
2025-07-23 18:45:37,101,Camera 1,2,Bale Detected. Total: 1,1,1218,956,True,false,
2025-07-23 18:45:54,101,Camera 1,12,Bale Detected. Total: 2,2,1094,740,True,false,
2025-07-23 18:45:58,101,Camera 1,15,Bale Detected. Total: 3,3,233,277,True,false,
2025-07-23 18:46:09,101,Camera 1,19,Bale Detected. Total: 4,4,1154,799,True,false,
2025-07-23 18:46:13,101,Camera 1,20,Bale Detected. Total: 5,5,880,654,True,false,
2025-07-23 18:46:25,101,Camera 1,25,Bale Detected. Total: 6,6,1037,672,True,false,
2025-07-23 18:46:28,101,Camera 1,26,Bale Detected. Total: 7,7,1214,914,True,false,
2025-07-23 18:47:58,101,Camera 1,7,Bale Detected. Total: 1,1,317,368,True,false,
2025-07-23 18:48:02,101,Camera 1,8,Bale Detected. Total: 2,2,336,372,True,false,
2025-07-23 18:48:23,101,Camera 1,19,Bale Detected. Total: 3,3,477,516,True,false,
2025-07-23 18:48:50,101,Camera 1,15,Bale Detected. Total: 4,4,286,339,True,false,
2025-07-23 18:48:54,101,Camera 1,33,Bale Detected. Total: 5,5,475,508,True,false,
2025-07-24 12:09:01,101,Camera 1,6,Bale Detected. Total: 1,1,452,403,True,false,
2025-07-24 12:09:52,101,Camera 1,24,Bale Detected. Total: 2,2,544,876,True,false,
2025-07-24 12:10:13,101,Camera 1,32,Bale Detected. Total: 3,3,828,953,True,false,
2025-07-24 12:10:25,101,Camera 1,38,Bale Detected. Total: 4,4,431,341,True,false,
2025-07-24 12:10:34,101,Camera 1,41,Bale Detected. Total: 5,5,782,910,True,false,
2025-07-24 12:10:47,101,Camera 1,52,Bale Detected. Total: 6,6,400,436,True,false,
2025-07-24 12:10:55,101,Camera 1,54,Bale Detected. Total: 7,7,652,840,True,false,
2025-07-24 12:11:16,101,Camera 1,64,Bale Detected. Total: 8,8,783,941,True,false,
2025-07-24 12:11:28,101,Camera 1,66,Bale Detected. Total: 9,9,465,306,True,false,
2025-07-24 12:11:38,101,Camera 1,70,Bale Detected. Total: 10,10,705,929,True,false,
2025-07-24 12:11:50,101,Camera 1,76,Bale Detected. Total: 11,11,464,406,True,false,
2025-07-24 12:11:59,101,Camera 1,78,Bale Detected. Total: 12,12,657,888,True,false,
2025-07-24 12:12:32,101,Camera 1,95,Bale Detected. Total: 13,13,536,671,True,false,
2025-07-24 12:12:51,101,Camera 1,99,Bale Detected. Total: 14,14,310,784,True,false,
2025-07-24 12:14:16,101,Camera 1,137,Bale Detected. Total: 15,15,504,749,True,false,
2025-07-24 12:14:47,101,Camera 1,156,Bale Detected. Total: 16,16,686,941,True,false,
2025-07-24 12:14:59,101,Camera 1,160,Bale Detected. Total: 17,17,433,344,True,false,
2025-07-24 12:16:01,101,Camera 1,177,Bale Detected. Total: 18,18,707,842,True,false,
2025-07-24 12:16:03,101,Camera 1,186,Bale Detected. Total: 19,19,394,412,True,false,
2025-07-24 12:16:12,101,Camera 1,187,Bale Detected. Total: 20,20,610,863,True,false,
2025-07-24 12:16:42,101,Camera 1,193,Bale Detected. Total: 21,21,317,789,True,false,
2025-07-24 12:16:54,101,Camera 1,200,Bale Detected. Total: 22,22,629,885,True,false,
2025-07-24 12:17:05,101,Camera 1,204,Bale Detected. Total: 23,23,477,327,True,false,
2025-07-24 12:17:24,101,Camera 1,209,Bale Detected. Total: 24,24,294,605,True,false,
2025-07-24 12:17:35,101,Camera 1,216,Bale Detected. Total: 25,25,662,865,True,false,
2025-07-24 12:17:48,101,Camera 1,218,Bale Detected. Total: 26,26,404,512,True,false,
2025-07-24 12:18:05,101,Camera 1,222,Bale Detected. Total: 27,27,172,627,True,false,
2025-07-24 12:18:17,101,Camera 1,231,Bale Detected. Total: 28,28,644,882,True,false,
2025-07-24 12:18:29,101,Camera 1,236,Bale Detected. Total: 29,29,473,328,True,false,
2025-07-24 12:18:51,101,Camera 1,246,Bale Detected. Total: 30,30,407,474,True,false,
2025-07-24 12:18:59,101,Camera 1,248,Bale Detected. Total: 31,31,777,911,True,false,
2025-07-24 12:19:20,101,Camera 1,257,Bale Detected. Total: 32,32,642,876,True,false,
2025-07-24 12:19:41,101,Camera 1,265,Bale Detected. Total: 33,33,653,841,True,false,
2025-07-24 12:20:02,101,Camera 1,276,Bale Detected. Total: 34,34,815,952,True,false,
2025-07-24 12:20:24,101,Camera 1,286,Bale Detected. Total: 35,35,626,820,True,false,
2025-07-24 12:21:05,101,Camera 1,302,Bale Detected. Total: 36,36,758,954,True,false,
2025-07-24 12:21:27,101,Camera 1,309,Bale Detected. Total: 37,37,611,810,True,false,
2025-07-24 12:21:38,101,Camera 1,313,Bale Detected. Total: 38,38,482,372,True,false,
2025-07-24 12:21:48,101,Camera 1,314,Bale Detected. Total: 39,39,649,905,True,false,
2025-07-24 12:22:00,101,Camera 1,323,Bale Detected. Total: 40,40,401,424,True,false,
2025-07-24 12:22:19,101,Camera 1,325,Bale Detected. Total: 41,41,351,580,True,false,
2025-07-24 12:22:30,101,Camera 1,332,Bale Detected. Total: 42,42,753,920,True,false,
2025-07-24 12:22:51,101,Camera 1,340,Bale Detected. Total: 43,43,778,911,True,false,
2025-07-24 12:23:03,101,Camera 1,346,Bale Detected. Total: 44,44,398,425,True,false,
2025-07-24 12:23:12,101,Camera 1,348,Bale Detected. Total: 45,45,776,896,True,false,
2025-07-24 12:23:33,101,Camera 1,355,Bale Detected. Total: 46,46,771,896,True,false,
2025-07-24 12:23:54,101,Camera 1,367,Bale Detected. Total: 47,47,745,889,True,false,
2025-07-24 12:24:15,101,Camera 1,376,Bale Detected. Total: 48,48,703,875,True,false,
2025-07-24 12:24:36,101,Camera 1,383,Bale Detected. Total: 49,49,761,875,True,false,
2025-07-24 12:24:57,101,Camera 1,391,Bale Detected. Total: 50,50,764,893,True,false,
2025-07-24 12:25:18,101,Camera 1,398,Bale Detected. Total: 51,51,656,852,True,false,
2025-07-24 12:25:39,101,Camera 1,406,Bale Detected. Total: 52,52,749,906,True,false,
2025-07-24 12:26:00,101,Camera 1,413,Bale Detected. Total: 53,53,769,962,True,false,
2025-07-24 12:26:21,101,Camera 1,419,Bale Detected. Total: 54,54,638,840,True,false,
2025-07-24 12:26:42,101,Camera 1,426,Bale Detected. Total: 55,55,615,839,True,false,
2025-07-24 12:27:03,101,Camera 1,436,Bale Detected. Total: 56,56,647,897,True,false,
2025-07-24 12:27:24,101,Camera 1,450,Bale Detected. Total: 57,57,760,954,True,false,
2025-07-24 12:27:46,101,Camera 1,455,Bale Detected. Total: 58,58,645,882,True,false,
2025-07-24 12:28:07,101,Camera 1,466,Bale Detected. Total: 59,59,784,974,True,false,
2025-07-24 12:28:27,101,Camera 1,475,Bale Detected. Total: 60,60,831,889,True,false,
2025-07-24 12:29:01,101,Camera 1,487,Bale Detected. Total: 61,61,507,359,True,false,
2025-07-24 12:33:32,101,Camera 1,3,Covered Bale Detected. Total: 1,1,482,342,True,false,
2025-07-24 12:33:42,101,Camera 1,7,Covered Bale Detected. Total: 2,2,597,780,True,false,
2025-07-24 12:34:54,101,Camera 1,1,Covered Bale Detected. Total: 1,1,510,753,True,false,
2025-07-24 12:35:06,101,Camera 1,4,Covered Bale Detected. Total: 2,2,571,851,True,false,
2025-07-24 12:35:26,101,Camera 1,7,Covered Bale Detected. Total: 3,3,712,931,True,false,
2025-07-24 12:35:48,101,Camera 1,10,Covered Bale Detected. Total: 4,4,431,719,True,false,
2025-07-24 12:36:09,101,Camera 1,14,Covered Bale Detected. Total: 5,5,542,767,True,false,
2025-07-24 12:36:39,101,Camera 1,17,Covered Bale Detected. Total: 6,6,141,759,True,false,
2025-07-24 12:36:51,101,Camera 1,20,Covered Bale Detected. Total: 7,7,541,840,True,false,
2025-07-24 12:37:11,101,Camera 1,24,Covered Bale Detected. Total: 8,8,797,965,True,false,
2025-07-24 12:37:33,101,Camera 1,26,Covered Bale Detected. Total: 9,9,557,783,True,false,
2025-07-24 12:37:54,101,Camera 1,29,Covered Bale Detected. Total: 10,10,531,767,True,false,
2025-07-24 12:38:15,101,Camera 1,32,Covered Bale Detected. Total: 11,11,562,794,True,false,
2025-07-24 12:38:57,101,Camera 1,40,Covered Bale Detected. Total: 12,12,440,795,True,false,
2025-07-24 12:39:18,101,Camera 1,43,Covered Bale Detected. Total: 13,13,597,864,True,false,
2025-07-24 12:39:39,101,Camera 1,45,Covered Bale Detected. Total: 14,14,654,897,True,false,
2025-07-24 12:40:00,101,Camera 1,49,Covered Bale Detected. Total: 15,15,865,953,True,false,
2025-07-24 12:40:22,101,Camera 1,53,Covered Bale Detected. Total: 16,16,542,840,True,false,
2025-07-24 14:53:28,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:28,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:29,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:29,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:29,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:29,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:30,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:30,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:30,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:31,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:31,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:31,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:31,101,Camera 1,1,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:46,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:47,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:47,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:48,101,Camera 1,5,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:48,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:48,101,Camera 1,7,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:49,101,Camera 1,7,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:49,101,Camera 1,7,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:50,101,Camera 1,7,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:59,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:59,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:53:59,101,Camera 1,6,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:07,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:08,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:08,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:09,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:09,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:09,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:10,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:10,101,Camera 1,9,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:20,101,Camera 1,14,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:20,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:20,101,Camera 1,14,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:20,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:21,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:21,101,Camera 1,16,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:29,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:29,101,Camera 1,18,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:30,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:30,101,Camera 1,18,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:30,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:30,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:30,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:30,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:31,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:31,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:31,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:31,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:32,101,Camera 1,17,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:41,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:41,101,Camera 1,15,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:51,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:51,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:51,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:51,101,Camera 1,21,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:51,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:52,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:52,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:52,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:52,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:54:52,101,Camera 1,20,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:01,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:01,101,Camera 1,24,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:01,101,Camera 1,25,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:01,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:02,101,Camera 1,25,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:02,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:02,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:03,101,Camera 1,22,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:11,101,Camera 1,26,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:11,101,Camera 1,26,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:12,101,Camera 1,26,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:12,101,Camera 1,26,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:12,101,Camera 1,26,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:12,101,Camera 1,30,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:13,101,Camera 1,25,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:13,101,Camera 1,25,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
2025-07-24 14:55:14,101,Camera 1,25,Covered Bale Detected. Total: 0,0,NA,NA,False,false,
